User_id,Game_id
12557,906480
12557,733650
12558,398710
12558,974830
12558,860320
12558,334840
12558,869660
12558,726390
12559,658770
12559,1004310
12560,849390
12560,685370
12560,721080
12560,304670
12561,794490
12561,61310
12562,564230
12562,585560
12563,816810
12563,515180
12564,622300
12564,865760
12564,580990
12565,485830
12565,636930
12565,386750
12566,752020
12566,1035750
12566,636040
12567,457230
12567,466210
12567,702220
12568,21640
12569,503460
12570,331400
12570,972040
12571,1014140
12572,906660
12572,460140
12573,1009700
12573,607120
12573,209610
12573,846700
12574,368610
12574,696370
12574,509240
12574,316240
12574,624920
12574,409360
12575,679490
12575,758660
12576,209730
12576,623370
12577,919610
12577,658140
12577,340950
12578,390100
12579,629860
12579,572480
12580,725170
12580,297060
12581,418910
12581,370280
12582,400240
12583,393750
12583,259570
12585,337680
12585,533090
12586,313140
12587,986020
12587,544000
12587,368830
12587,214950
12588,678820
12588,683910
12588,725040
12589,811110
12591,553150
12591,497450
12591,2360
12592,464150
12592,577530
12593,689610
12593,358410
12593,852900
12596,423710
12598,39140
12598,890340
12600,931200
12600,1032020
12600,799810
12601,818410
12601,557860
12601,390330
12601,803110
12602,448450
12602,222520
12602,567170
12603,606520
12603,881260
12603,710630
12604,390100
12604,585590
12605,938850
12605,372800
12606,406310
12606,778240
12606,903710
12606,597770
12606,415420
12608,800110
12608,605490
12608,592560
12609,807050
12609,488770
12610,804700
12610,268850
12610,678440
12610,461640
12610,938350
12611,667360
12612,65780
12613,589460
12613,474790
12613,670910
12613,683210
12613,452860
12614,726200
12614,968420
12614,627070
12615,342500
12616,940300
12617,545750
12617,447290
12617,645470
12617,708920
12618,409280
12618,46360
12619,409340
12619,249570
12619,264560
12620,363270
12620,1040610
12620,413500
12621,552920
12623,830360
12623,683220
12624,344130
12624,12180
12625,283100
12625,744720
12626,698300
12626,517010
12627,891090
12627,932250
12628,529580
12629,372190
12629,263640
12630,843730
12630,768590
12631,452970
12632,476030
12632,869100
12632,454390
12633,697450
12633,852530
12633,551730
12634,767330
12635,911060
12635,768100
12636,652180
12637,341090
12638,1043120
12639,968380
12639,780350
12640,294580
12640,538510
12641,561450
12641,953230
12642,494220
12645,612030
12647,618170
12647,857790
12649,249550
12649,448260
12649,868010
12649,246580
12650,442210
12651,508740
12653,411310
12653,485640
12654,981960
12654,313810
12654,805820
12656,1036980
12657,252230
12657,359390
12657,970570
12658,373460
12659,21660
12660,386990
12660,418250
12661,38400
12661,301690
12661,756880
12661,473770
12662,788490
12662,854310
12664,412670
12664,575860
12665,676620
12665,375930
12665,209190
12666,903150
12666,905260
12669,762030
12670,1028160
12671,429490
12673,724470
12673,930940
12673,752850
12673,834280
12673,833440
12674,791340
12674,954240
12674,397360
12675,714610
12675,336130
12676,332790
12676,436160
12676,948120
12676,520940
12677,726990
12677,976230
12677,700270
12678,725550
12679,508300
12679,541640
12680,606000
12680,530020
12680,842420
12682,373420
12682,949800
12683,1055890
12684,577120
12684,676570
12685,557680
12685,850740
12686,341690
12687,294280
12687,936510
12687,462440
12689,828150
12690,717760
12690,8800
12690,288670
12690,715310
12690,912110
12691,910770
12692,543320
12693,890340
12693,271590
12693,697710
12693,788740
12695,536450
12695,361200
12697,531070
12697,574440
12697,698520
12697,539090
12697,663190
12697,736610
12698,323060
12698,982710
12698,1035930
12698,545940
12699,443110
12699,295990
12701,822540
12701,926010
12701,473690
12701,1045300
12702,729990
12702,964220
12703,434380
12703,410900
12704,937780
12704,549850
12705,880720
12707,850930
12709,787400
12709,539640
12709,395520
12710,915730
12710,652200
12710,229480
12712,611780
12712,615270
12712,373800
12714,566410
12714,405310
12715,838100
12715,586880
12716,776510
12716,425990
12716,927970
12716,645360
12717,516610
12718,538050
12718,205950
12719,757330
12720,302170
12720,366610
12720,1048170
12720,878160
12721,921740
12722,665590
12722,684570
12722,584860
12723,688690
12724,359230
12725,739990
12725,344840
12725,753670
12725,13500
12725,656190
12725,987200
12726,854560
12727,321960
12727,505550
12727,864270
12728,403430
12728,656940
12728,581970
12729,631980
12730,537170
12730,782380
12730,358210
12732,962490
12733,557700
12733,489520
12734,516960
12735,745930
12736,786590
12736,633130
12737,462570
12738,695510
12739,695990
12740,1005870
12740,681900
12740,659630
12741,949030
12742,270450
12743,203770
12743,640760
12744,678800
12744,253980
12744,963020
12744,597210
12745,322980
12746,873040
12747,1006760
12748,527340
12748,1021840
12748,727290
12750,639450
12751,721080
12752,675210
12754,569350
12754,428550
12757,1001240
12757,360830
12758,442210
12759,796100
12759,428280
12759,436530
12760,517010
12760,299580
12761,449020
12761,937490
12761,970980
12762,728540
12763,15370
12763,724280
12764,488790
12765,445350
12766,366910
12766,434680
12767,820320
12768,959960
12769,852790
12769,644660
12769,405710
12770,709820
12771,527380
12771,793360
12772,975700
12772,313870
12773,1010590
12773,277460
12773,745130
12774,347600
12774,447000
12774,581740
12774,787970
12775,235600
12775,912560
12775,749040
12775,818220
12776,392040
12776,406670
12776,399240
12776,781260
12777,879060
12777,767980
12778,434290
12778,610980
12778,395300
12778,921690
12779,563380
12780,896170
12781,781290
12781,466030
12781,278530
12781,835910
12781,837850
12782,237740
12782,1002360
12782,820730
12783,665040
12783,415950
12783,731500
12784,650730
12785,818830
12785,278620
12786,822930
12787,904500
12787,592340
12787,975020
12787,294790
12788,656310
12789,337630
12790,455980
12790,631570
12791,317280
12791,990160
12791,559010
12791,809020
12792,788380
12793,803590
12793,316160
12794,287200
12794,942250
12795,624410
12795,17740
12796,454480
12796,542210
12797,948270
12797,436500
12798,351230
12799,385310
12801,502380
12801,791400
12802,515020
12803,458760
12804,710690
12804,728150
12805,727790
12805,324810
12806,688650
12806,801870
12806,666600
12807,987710
12807,326470
12808,380690
12808,509130
12809,579110
12809,447940
12810,677980
12810,551190
12810,808950
12810,735850
12810,409870
12810,565030
12811,873500
12812,498370
12813,886730
12813,860950
12813,561690
12813,621020
12814,1057390
12815,1007900
12817,375500
12817,861010
12817,393190
12817,863470
12817,681070
12817,464000
12818,35140
12820,322520
12820,292400
12821,465070
12822,372430
12822,412660
12822,520080
12823,517370
12823,643880
12824,449240
12825,870000
12825,512110
12825,872240
12826,908150
12828,393380
12828,326630
12828,385270
12829,887960
12829,635310
12829,474620
12829,920680
12829,428550
12830,792970
12830,354770
12832,337340
12833,211280
12833,906310
12833,367430
12833,302360
12834,371460
12835,673740
12835,1021780
12835,373610
12835,839310
12836,567170
12836,958050
12837,366210
12837,868560
12838,1050210
12838,33390
12839,457330
12840,776610
12841,898320
12844,699080
12844,770830
12844,590950
12844,528730
12845,321360
12845,734490
12846,446620
12846,220420
12847,1018980
12848,610460
12849,889510
12850,15320
12850,347290
12850,693580
12850,525460
12851,632840
12851,722660
12852,748880
12853,974150
12853,767200
12853,813170
12853,802690
12854,312630
12855,778930
12855,388300
12856,299720
12856,796710
12857,663120
12858,938210
12858,657560
12858,604490
12861,298560
12862,680360
12863,642660
12863,635940
12863,656130
12864,729530
12864,870010
12865,451930
12865,524600
12865,426930
12867,910220
12868,545370
12868,775570
12869,423550
12869,412930
12869,483850
12869,292090
12870,980730
12870,670290
12871,964060
12872,849520
12872,320760
12873,834420
12873,420440
12874,303860
12875,302570
12875,1054560
12876,596990
12876,277630
12877,955530
12878,391300
12878,298560
12880,530820
12882,1003480
12882,622060
12883,889600
12883,685750
12883,711890
12884,980490
12885,538100
12885,547050
12886,373870
12887,561340
12887,485600
12887,896960
12888,244950
12888,416040
12889,945110
12889,203140
12889,789240
12890,420180
12891,771690
12891,1034250
12892,201000
12892,308440
12892,468310
12892,786280
12893,365320
12893,360750
12893,283430
12893,464080
12893,223730
12893,534230
12894,703090
12894,356520
12895,636330
12896,376300
12896,667360
12896,559920
12897,921700
12897,725620
12897,841020
12897,684930
12897,279920
12897,1002420
12898,346110
12898,992310
12898,4880
12898,540550
12898,253510
12898,299020
12900,954760
12902,73220
12902,205730
12902,547960
12903,430210
12903,24650
12903,444200
12904,372670
12904,542290
12904,629780
12904,790700
12906,772290
12906,218040
12906,763490
12908,892180
12908,577910
12909,661550
12909,866340
12909,539350
12910,327510
12910,399790
12910,764010
12911,598700
12912,995450
12912,607440
12912,927580
12912,931150
12912,990750
12913,577980
12914,332800
12915,760080
12916,885150
12916,650570
12917,916040
12918,266230
12918,308270
12919,438660
12920,383530
12921,1006810
12921,623320
12922,682470
12924,602140
12924,1024250
12927,321450
12927,388490
12927,793360
12928,882110
12928,675130
12928,589620
12928,273070
12929,431960
12929,394010
12929,915770
12930,260410
12930,497040
12931,42850
12931,548130
12932,355370
12933,445860
12933,673000
12933,467890
12933,832550
12933,674580
12933,379980
12933,319550
12933,591630
12934,708920
12934,216670
12934,819740
12935,705240
12935,768590
12935,691580
12935,1062240
12936,905670
12936,458540
12936,872730
12937,454390
12938,414290
12938,365190
12938,624680
12939,526960
12939,283000
12939,567680
12939,567150
12941,857050
12942,473530
12942,1005050
12942,947580
12942,694950
12943,693670
12943,918300
12943,37960
12943,275100
12943,705780
12944,560220
12944,600310
12945,546040
12946,405830
12946,570850
12946,998790
12946,489930
12946,587860
12946,704370
12946,843570
12947,558780
12947,748930
12948,816650
12948,741650
12948,757130
12949,958300
12949,451840
12950,717170
12950,262940
12950,699410
12951,562220
12951,409360
12951,715580
12951,972480
12952,498660
12952,962390
12952,841030
12952,718740
12953,400940
12953,391650
12953,322440
12953,312990
12953,380790
12954,1048920
12954,459350
12956,833010
12956,345180
12956,802330
12958,613370
12959,907470
12959,239120
12959,765390
12960,257990
12960,49470
12961,848650
12961,655470
12961,2370
12961,600740
12962,656090
12962,778770
12963,279740
12963,949710
12963,737810
12964,691720
12964,337890
12964,918820
12966,906280
12966,209790
12967,923810
12967,803930
12969,789110
12970,895890
12971,1006920
12973,46270
12974,777250
12974,312420
12975,999170
12975,343180
12976,870040
12976,1012860
12977,416760
12979,891320
12979,63940
12979,785480
12980,272990
12980,414090
12981,356070
12981,365880
12981,828240
12982,998480
12983,46270
12984,748060
12984,590280
12985,673040
12985,786510
12986,15080
12986,629100
12986,433660
12987,951110
12988,664650
12988,343800
12989,1011700
12989,987200
12989,365360
12989,603220
12989,766000
12990,842310
12990,408440
12991,319300
12991,675730
12991,891570
12992,961740
12992,372380
12993,326990
12993,960150
12994,725340
12995,366760
12996,1028860
12997,970900
12997,587260
12997,888630
12997,288020
12998,417400
12998,1040590
12998,271370
12998,251890
12998,38140
12999,336160
13000,385310
13001,643610
13002,502770
13002,990750
13002,877270
13003,919240
13004,799060
13005,704360
13005,820500
13007,713060
13007,242840
13008,742220
13008,966160
13009,911550
13010,1024540
13010,584980
13010,377600
13010,856110
13011,941390
13012,496190
13012,441250
13012,383960
13012,365140
13012,306700
13013,700650
13013,580870
13013,278810
13013,943960
13014,582830
13014,388440
13015,480490
13016,434500
13016,485370
13017,355760
13017,672130
13017,36180
13017,745950
13017,514360
13018,568830
13019,680390
13020,273730
13020,450040
13021,545130
13022,951220
13024,822440
13024,10
13025,713100
13025,744940
13025,665270
13026,544530
13027,355380
13029,17100
13029,809880
13029,216090
13030,726200
13030,976970
13030,280460
13030,587420
13030,682670
13031,207530
13032,351720
13034,799840
13034,851200
13034,789760
13035,800650
13035,778050
13035,686580
13036,339840
13036,459880
13036,563750
13036,452180
13036,540510
13037,467000
13037,346440
13038,564010
13039,370070
13039,750800
13039,686550
13040,370540
13041,695630
13041,555010
13042,618270
13042,233290
13043,883710
13044,372380
13044,939280
13045,502800
13045,45720
13046,588560
13046,822130
13046,419130
13047,1021690
13047,546650
13047,774401
13048,275330
13049,748540
13049,439920
13049,252050
13049,622300
13050,650510
13050,342200
13051,336280
13051,712150
13052,388420
13053,716100
13053,522220
13054,991500
13055,459090
13055,432170
13055,791500
13056,705780
13056,407340
13057,427510
13057,886250
13057,237850
13057,517720
13058,606490
13060,508730
13060,37960
13061,330500
13062,895180
13062,506140
13063,279540
13063,717040
13063,587790
13064,1045740
13064,891130
13065,907350
13067,110500
13067,890740
13067,234370
13068,851770
13068,820900
13068,1015250
13068,451010
13069,656510
13069,586790
13070,498720
13071,396790
13072,786390
13072,811800
13072,686190
13072,745850
13074,314560
13074,653220
13074,692110
13074,520810
13075,843900
13075,734440
13075,328550
13076,356570
13076,716370
13076,328930
13076,730270
13076,889220
13076,600600
13077,445190
13078,40340
13078,366000
13078,845940
13078,226560
13079,440950
13080,293600
13081,964190
13083,386620
13084,531640
13084,941480
13085,758090
13085,892510
13086,807340
13086,979620
13088,953820
13088,1043480
13089,568460
13089,841830
13090,373720
13090,692790
13091,489220
13092,839540
13092,972760
13092,486660
13094,366280
13094,526740
13095,949960
13095,321360
13095,661300
13095,623070
13096,1018170
13098,311040
13098,694720
13098,58610
13099,658760
13099,657900
13100,716100
13100,342870
13100,978670
13101,754480
13101,467310
13102,1002200
13102,610560
13102,943640
13103,1057430
13104,448910
13104,389400
13104,792320
13105,680340
13106,782690
13106,957190
13106,611120
13106,809540
13107,661670
13107,566940
13108,686620
13108,398840
13110,415170
13110,586100
13110,409670
13110,967100
13110,831680
13111,738290
13111,272890
13112,859440
13112,687890
13113,733500
13113,533860
13113,319560
13113,740500
13113,410990
13114,480770
13115,271570
13116,41660
13117,413700
13117,380840
13118,688330
13119,929140
13119,454540
13120,790740
13122,964700
13122,204060
13123,738720
13124,456810
13125,301990
13126,928690
13127,598180
13127,334140
13127,332150
13129,276380
13129,995000
13129,707370
13129,819870
13129,789760
13131,565670
13132,523670
13133,501860
13134,941120
13134,287390
13134,955890
13134,290730
13135,404860
13137,280200
13138,752030
13138,573740
13139,505680
13140,337360
13141,972560
13142,733690
13143,862200
13143,738480
13143,543950
13143,789600
13144,842780
13145,356310
13145,638690
13147,359550
13148,381890
13148,658260
13149,582370
13150,329280
13150,949890
13151,505220
13152,943390
13152,780210
13152,402170
13152,754270
13152,25800
13153,329280
13154,852390
13154,822940
13154,853300
13154,693440
13155,213330
13155,266330
13156,305920
13156,804490
13157,233720
13158,338060
13159,553150
13159,961190
13159,388880
13160,566530
13161,519160
13162,3330
13163,959930
13163,1023320
13164,428100
13165,800690
13165,375520
13165,782130
13166,727970
13166,748910
13166,913660
13166,686550
13167,558740
13168,687280
13169,921740
13170,409440
13170,644010
13171,908350
13171,578670
13171,1059090
13172,355240
13172,394840
13172,906370
13172,968560
13176,1043740
13177,541670
13177,856270
13177,555610
13178,595160
13178,384590
13178,331200
13179,770090
13179,491950
13179,471570
13179,416720
13180,400130
13180,448560
13181,644100
13181,404540
13181,458830
13182,888620
13183,470210
13183,1060170
13184,992040
13184,385390
13186,204880
13186,4570
13187,873200
13187,473520
13188,1043560
13188,724510
13188,600100
13189,947310
13190,873210
13190,319740
13190,721080
13191,313730
13191,656440
13192,664450
13194,461890
13194,502400
13196,567080
13196,575750
13197,612020
13197,50920
13197,497450
13198,355490
13199,433790
13199,360640
13199,470020
13200,788270
13201,230050
13201,589730
13201,635550
13202,113200
13202,701280
13202,832470
13203,25830
13203,993580
13204,535760
13204,350550
13204,888010
13205,416320
13205,682530
13208,290990
13208,97100
13208,982120
13210,284460
13211,518110
13211,633460
13212,536670
13212,455490
13213,579210
13215,551730
13215,363600
13216,360740
13217,589730
13217,269310
13217,952120
13218,604780
13219,319970
13219,649620
13219,635270
13220,638830
13221,443580
13222,966540
13222,705420
13223,405970
13223,796320
13225,801940
13225,693310
13225,38120
13226,323470
13227,753140
13227,607490
13227,964110
13228,264160
13229,982850
13229,498510
13229,646460
13229,207320
13229,284020
13231,865800
13232,768300
13232,783600
13232,691750
13232,430230
13233,616520
13234,906850
13234,275850
13235,979090
13235,684300
13235,1019150
13236,842770
13238,378080
13239,590570
13240,908840
13241,545360
13242,857480
13242,454630
13243,603330
13243,678500
13245,437730
13245,346470
13245,422760
13246,320040
13247,486140
13249,361550
13249,596950
13249,819650
13250,675370
13251,465060
13252,676550
13252,592130
13253,488310
13255,678520
13255,723790
13256,375170
13256,969480
13256,252230
13256,342310
13257,727570
13258,815480
13258,733650
13258,22670
13259,974950
13259,603450
13260,704360
13260,781500
13261,327920
13261,2810
13261,388010
13262,99900
13263,556260
13263,299800
13263,840730
13264,699040
13264,976230
13265,723830
13265,663100
13265,409440
13265,443810
13266,6870
13266,528640
13267,341470
13268,334230
13268,373330
13268,379720
13269,372570
13269,872820
13270,461580
13271,914390
13271,595690
13271,449330
13271,948420
13272,593340
13272,741360
13272,783420
13273,641780
13273,449050
13273,548080
13274,458710
13274,414730
13275,860270
13275,869550
13275,668190
13276,716070
13277,651690
13277,810220
13277,296010
13277,656310
13278,873330
13279,315660
13279,376450
13279,833980
13281,555620
13281,792500
13282,692920
13283,677010
13284,396750
13285,246760
13285,802870
13285,274700
13287,488760
13288,674900
13290,557030
13293,679070
13293,1031660
13294,216930
13295,816280
13295,1043760
13296,882040
13297,762110
13298,533850
13298,581970
13299,813580
13300,663110
13300,814020
13301,453990
13302,397100
13302,656570
13303,324760
13304,341760
13305,646270
13306,865860
13307,905800
13307,651340
13308,268850
13308,1026030
13308,837850
13310,692270
13310,572050
13310,906920
13310,392970
13311,828970
13312,419130
13314,329280
13314,254300
13315,614380
13315,386100
13315,724710
13316,934470
13317,385630
13317,683770
13318,593410
13318,678410
13319,32360
13319,61100
13320,559200
13320,918480
13320,741490
13321,581640
13321,754310
13321,366050
13322,624870
13322,558440
13322,682340
13323,831100
13324,352360
13324,331570
13325,664820
13325,508610
13325,266430
13325,774261
13326,796270
13327,692710
13327,104900
13327,860030
13328,791570
13329,452490
13330,529950
13330,359870
13330,579210
13330,289200
13331,1027550
13331,621880
13331,225840
13332,664830
13332,695990
13332,1004240
13333,207190
13333,315480
13333,594680
13334,535760
13334,615610
13335,656600
13335,513620
13335,628120
13335,1034440
13336,551730
13337,912500
13339,327450
13340,436860
13341,629400
13341,529830
13341,844440
13341,703800
13341,210230
13342,672960
13344,670750
13344,573490
13346,788610
13346,510380
13347,486720
13347,355330
13348,664820
13348,709670
13349,282010
13349,820610
13349,365120
13349,822510
13350,353280
13352,977810
13352,747210
13353,29130
13353,260250
13353,546110
13354,914400
13354,726500
13354,563180
13355,833770
13355,573720
13357,208200
13358,734580
13358,372490
13359,454730
13359,1017490
13359,827130
13360,684470
13360,863900
13360,941320
13361,854400
13362,868430
13362,637100
13362,412450
13362,284790
13362,716370
13362,398830
13363,448750
13363,518030
13363,388720
13364,726840
13364,936650
13365,700830
13365,224820
13365,533770
13365,457370
13366,703260
13367,936620
13367,626570
13368,464380
13368,749980
13368,529760
13369,620080
13370,403010
13371,530930
13371,432470
13371,957430
13371,440540
13371,482120
13372,576660
13372,243780
13372,307430
13373,879520
13374,385390
13374,930850
13375,819960
13375,460510
13376,738260
13377,1031590
13377,849630
13377,923650
13378,328890
13378,834420
13378,348430
13379,493100
13379,342200
13379,906740
13380,553110
13380,368950
13380,520680
13380,668300
13381,666560
13382,857140
13383,458600
13383,485950
13383,577370
13383,970580
13384,880370
13387,340200
13387,559870
13387,506150
13387,895670
13387,322440
13388,964470
13388,682790
13389,420070
13389,904990
13389,428270
13390,218090
13390,887550
13390,790930
13391,685430
13391,508230
13392,838270
13392,286240
13393,715800
13393,393170
13393,668190
13393,988920
13393,625990
13394,32710
13394,930630
13394,606190
13395,893730
13395,421180
13396,394290
13396,389260
13397,564700
13398,645920
13398,320610
13398,907720
13400,691390
13400,774561
13400,710640
13400,476460
13400,584100
13401,530290
13402,351480
13402,514820
13402,320670
13402,449520
13403,382090
13404,621010
13405,598960
13405,471550
13406,972280
13406,780390
13407,427930
13407,789610
13408,891310
13409,989430
13409,355920
13409,16620
13411,1008610
13412,206230
13412,700480
13412,696180
13413,326130
13413,674120
13414,501120
13414,363180
13414,383870
13414,547040
13415,288670
13415,873710
13416,687270
13417,618690
13417,524060
13417,727060
13417,328920
13418,520610
13418,726030
13418,23530
13418,454180
13418,449040
13418,775760
13419,531520
13419,745750
13419,315080
13419,430930
13419,394270
13421,513490
13422,578330
13422,518280
13422,966370
13424,563830
13424,330420
13424,984540
13424,455440
13425,928970
13425,471660
13425,638720
13425,479170
13426,555290
13430,457690
13430,784050
13432,302320
13432,520210
13433,590560
13434,722620
13435,435600
13435,70420
13437,600440
13437,919150
13437,529860
13437,768750
13438,458450
13439,759010
13439,403900
13439,650680
13439,568130
13440,421810
13440,847800
13441,795510
13442,727790
13442,350620
13443,378660
13444,807840
13444,569360
13445,629860
13446,897630
13447,679780
13448,595090
13448,930940
13449,865390
13449,811270
13450,606360
13450,594320
13451,326720
13453,2630
13453,298240
13453,684050
13454,468540
13454,822130
13454,323260
13454,287860
13455,818790
13456,627450
13456,328940
13457,669520
13459,624060
13459,350480
13460,315810
13461,840270
13462,536690
13462,670340
13463,412400
13465,568470
13467,1004550
13468,942020
13470,650940
13471,796050
13471,840170
13472,595110
13473,862920
13473,665180
13475,950380
13475,786720
13475,518740
13476,298420
13476,665780
13476,334190
13476,536560
13477,706690
13477,555080
13477,419480
13479,375930
13479,806910
13480,620070
13481,578870
13481,419000
13482,815360
13483,1049270
13484,402170
13484,39650
13485,778930
13485,420670
13487,431390
13488,580200
13488,761170
13490,997180
13490,326480
13491,640120
13492,794950
13492,108110
13493,304670
13494,357700
13494,727330
13494,293900
13495,206040
13495,490880
13495,440120
13495,509260
13497,495090
13499,461970
13500,533890
13500,256190
13500,943080
13501,245370
13501,844420
13501,363070
13501,433850
13502,711920
13502,1028950
13503,686100
13503,32360
13504,234350
13504,564980
13504,950300
13504,364420
13504,843890
13506,884250
13506,283430
13507,888250
13508,567250
13508,868600
13508,468650
13509,3490
13509,672790
13509,718270
13512,878500
13513,788770
13513,585820
13515,636720
13515,677120
13515,313160
13516,884420
13516,455110
13516,661920
13517,394030
13517,658620
13517,813440
13517,636720
13518,587480
13519,327220
13519,840180
13520,437520
13521,608440
13522,721090
13522,339400
13523,700470
13524,544480
13525,535000
13525,350330
13526,810460
13526,954420
13526,873120
13527,452120
13527,372740
13528,1043510
13528,541100
13529,743420
13529,799620
13530,422270
13530,615090
13531,386070
13531,806720
13532,296550
13533,836300
13533,575960
13534,508670
13534,384040
13535,599480
13536,855640
13536,424010
13536,207350
13537,540250
13537,601320
13537,9880
13538,814200
13539,648440
13540,63500
13540,37010
13542,330370
13542,838380
13542,389970
13543,375010
13545,339320
13545,432180
13545,567020
13546,33600
13546,605160
13547,404480
13547,327390
13548,807870
13549,852530
13550,400380
13550,903620
13550,233310
13550,398680
13551,688200
13551,949330
13553,1065230
13555,689880
13555,822990
13555,693750
13555,846670
13556,250680
13556,558670
13557,559330
13558,355670
13558,694180
13559,280380
13559,256070
13559,785920
13560,304430
13560,580540
13561,1042150
13561,973090
13561,449690
13561,274310
13561,514010
13561,349760
13562,820890
13562,555830
13562,437730
13563,925630
13563,503080
13564,637940
13564,706570
13564,745420
13565,12440
13565,371700
13566,664440
13567,813650
13567,314590
13567,365060
13567,223430
13567,718540
13567,350880
13567,778850
13568,968450
13571,340750
13572,413740
13572,449760
13573,555430
13574,960360
13574,936740
13575,1022320
13575,578890
13576,422810
13578,816490
13579,652470
13579,842990
13580,317360
13580,12110
13580,731410
13580,676700
13581,730300
13581,826160
13583,686440
13583,436500
13583,712810
13584,524940
13584,765160
13584,654050
13584,1003600
13584,356100
13584,987800
13585,772440
13586,386090
13587,556280
13587,242110
13587,525920
13587,710120
13587,1038620
13588,781250
13588,388090
13589,654950
13590,622320
13590,903730
13591,747200
13591,615270
13591,326180
13592,725910
13593,380540
13593,746710
13594,881260
13594,661260
13595,602160
13596,305740
13597,246840
13598,583000
13599,899480
13599,686000
13600,715660
13600,80200
13601,662540
13601,908320
13601,259020
13602,729330
13602,408900
13602,811270
13603,283290
13603,1005390
13603,805440
13603,384740
13605,347270
13606,780710
13606,931170
13606,655250
13606,1031850
13607,23600
13607,912580
13607,591910
13607,620360
13608,573410
13608,649580
13608,877730
13609,264240
13610,345700
13611,492630
13611,391910
13612,700270
13614,638060
13616,384280
13616,1012710
13617,263420
13617,884470
13617,766850
13618,300540
13618,63900
13619,350640
13620,580680
13620,739010
13621,534480
13621,735840
13621,731820
13622,938810
13622,629400
13623,574410
13624,1056500
13625,671260
13625,313620
13626,489700
13627,80330
13628,448320
13629,952030
13631,866100
13631,617680
13631,444790
13633,670500
13633,777860
13634,974870
13634,891220
13634,521150
13635,449530
13635,383930
13636,658490
13636,768840
13636,703210
13636,763430
13636,347050
13637,296630
13637,512750
13638,46750
13638,18400
13638,666120
13638,544730
13639,319760
13639,771460
13640,442780
13641,736930
13642,636040
13642,660730
13643,451780
13644,200550
13645,696530
13645,644010
13646,539450
13646,933050
13647,885650
13649,527550
13649,589320
13649,849970
13650,773930
13650,533540
13650,838540
13650,677240
13651,989780
13651,852920
13651,1041500
13652,776970
13652,607040
13652,690840
13652,861340
13653,8500
13653,1034830
13654,504280
13654,263300
13654,513930
13654,558790
13656,954240
13656,312660
13656,271360
13657,1011630
13657,529180
13658,464920
13658,386480
13658,906480
13659,689750
13660,716640
13660,241720
13660,514820
13660,751330
13660,568910
13660,720240
13661,449470
13661,882990
13661,227800
13662,435080
13662,386600
13663,704480
13664,649570
13665,281840
13665,553130
13666,510780
13667,1057390
13667,362030
13668,988480
13669,222940
13669,691020
13670,975200
13671,760740
13671,604110
13672,612520
13673,661110
13673,340070
13673,821120
13673,1002290
13674,670260
13674,552970
13675,536930
13676,365750
13676,506840
13677,404690
13678,890880
13678,550080
13679,346490
13679,294160
13679,867540
13679,490300
13681,554590
13682,701900
13683,4780
13684,828250
13684,808550
13684,956400
13684,1009040
13685,890680
13685,585910
13685,863380
13685,990250
13686,760970
13686,408410
13686,509620
13686,813300
13686,719130
13687,930010
13687,230980
13688,682000
13688,239700
13689,424030
13690,713540
13691,603750
13691,669390
13691,794820
13693,775900
13693,1018720
13694,541420
13696,884830
13696,514780
13696,820500
13697,317440
13697,250720
13697,289760
13698,15700
13698,273760
13699,1009030
13700,813450
13701,560970
13701,325730
13703,661950
13704,843640
13704,347040
13706,385530
13707,900020
13709,509820
13709,565140
13710,430020
13711,756320
13711,388800
13711,664340
13711,997340
13712,918530
13712,788960
13712,362660
13712,429060
13714,521150
13714,605500
13716,437000
13716,845350
13716,653920
13716,503300
13717,978290
13717,970200
13718,50130
13719,607200
13719,791950
13720,484900
13720,7650
13720,555130
13721,356530
13721,957810
13721,485680
13722,36300
13722,1034160
13722,466920
13722,719120
13723,825370
13723,290440
13724,1006440
13724,80350
13725,361430
13725,270170
13726,765730
13726,549660
13726,502910
13726,982760
13727,553330
13727,782570
13727,523680
13728,633950
13728,522690
13728,966720
13729,689520
13730,485900
13730,443260
13731,698540
13732,991230
13732,286480
13732,491700
13733,555410
13733,552700
13734,611230
13734,385940
13734,438660
13734,683890
13734,384490
13734,351630
13735,893610
13735,821190
13735,903710
13736,753440
13736,969350
13736,891100
13737,513360
13738,404170
13738,1026230
13738,758650
13739,375170
13739,717070
13740,377280
13740,384900
13740,428750
13741,679410
13741,485160
13742,496730
13743,1010660
13743,620570
13743,598690
13744,223730
13745,517810
13745,809850
13746,523670
13747,688260
13747,947470
13747,854510
13748,425040
13749,35070
13749,811850
13749,818140
13750,497680
13750,15370
13750,776290
13751,569520
13752,691700
13753,951110
13755,669000
13756,1018770
13756,335830
13756,553320
13756,390710
13757,758990
13759,342150
13759,971740
13759,446390
13762,545750
13762,290380
13762,416250
13763,938280
13763,890220
13764,710030
13765,789480
13765,587590
13765,1024220
13765,445840
13766,233860
13766,815210
13766,207420
13766,1016850
13766,362930
13769,878400
13769,450670
13769,962390
13770,979500
13770,654110
13771,745280
13771,860220
13771,374670
13771,738500
13771,1028160
13771,691990
13773,726630
13773,710820
13773,606710
13774,591470
13775,294230
13775,777130
13775,371650
13775,750240
13776,639300
13776,422610
13776,703200
13776,586770
13778,580590
13778,587070
13778,553830
13779,307230
13779,676070
13780,398170
